,Unnamed: 0,Unnamed: 0.1.1,mvrv_z_score,mvrv_momentum,nvt_smooth,nvt_dynamic,hashRate_change,log_return,drawdown_micro,rsi_7,rsi_14,rsi_slop,state
562,562,562,0.1002084659191028,0.0289401584028836,7.327000194925247,0.3468191836215124,3.1615402595634112,0.020196981391385,-0.1196177847113884,56.29919824959969,53.885046612352205,-4.743192898658805,0.0
563,563,563,0.106857699311788,0.0265969335707409,7.379234793215134,0.3783951581091962,-4.832751554615888,-0.0120631950273361,-0.1196447368421051,56.10545030453349,53.820314495247786,-0.1937479450661996,0.0
564,564,564,0.0896413582022321,0.0027313590684998,7.397527860870589,0.3748979830624364,4.817792447079405,-0.0001046283080315,-0.0852282827177881,50.13428754759138,51.83115549388109,-5.971162756942114,0.0
565,565,565,0.0724250170926763,-0.0211342154337412,7.415820928526045,0.3714008080156765,1.6480268608856985,-0.0069899935109646,-0.044115107913669,49.55746386383099,51.638485177822375,-0.576823683760388,0.0
566,566,566,0.0552086759831204,-0.0449997899359823,7.434113996181502,0.3679036329689167,1.3196072793380864,0.0002408115360362,-0.0438848920863309,38.5036901443554,47.56600939800742,-11.053773719475586,0.0
567,567,567,0.0379923348735646,-0.0688653644382234,7.452407063836957,0.3644064579221568,-19.30006544002576,-0.0129045774788516,-0.0561438848920863,43.543081378259,49.05031664434858,5.039391233903594,0.0
568,568,568,0.0363733114790237,-0.0532680467232084,7.402493249435516,0.3022098877755976,-15.666014805646968,-0.0018004551774686,-0.0578417266187051,49.18092437110456,50.79111903573237,5.637842992845563,0.0
569,569,569,0.0347542880844829,-0.0376707290081933,7.352579435034073,0.2400133176290384,-11.54769766727053,0.0117661812136654,-0.0466906474820144,42.90870996360044,48.549754238332746,-6.272214407504123,0.0
570,570,570,0.0331352646899421,-0.0220734112931783,7.302665620632631,0.1778167474824792,-6.653083724557596,-0.0112776017487122,-0.0573812949640287,40.9481879531072,47.81849496268472,-1.960522010493236,0.0
571,571,571,0.0315162412954012,-0.0064760935781633,7.252751806231189,0.11562017733592,-12.90960104437444,-0.0008704483358248,-0.0582014388489209,44.24774719999927,48.74160713313998,3.2995592468920663,0.0
572,572,572,0.0174401222171384,-0.0189331892618852,7.267504811545941,0.1200674668974228,-2.9832283862297526,0.0028223825898278,-0.0555395683453237,45.19787698631542,49.000016737444135,0.950129786316154,0.0
573,573,573,0.0033640031388757,-0.0313902849456072,7.282257816860692,0.1245147564589257,9.11708863619818,-0.0019671987495499,-0.0573956834532373,48.151733235450685,49.78125236063643,2.953856249135264,0.0
574,574,574,-0.010712115939387,-0.0438473806293291,7.297010822175444,0.1289620460204286,5.346121949602312,0.0031700095127936,-0.0544028776978416,45.31938754416531,48.97823800565005,-2.832345691285376,0.0
575,575,575,-0.0247882350176498,-0.0563044763130511,7.311763827490196,0.1334093355819314,10.278136996214736,-0.0070394329337696,-0.0610359712230215,21.878745907482795,38.52878730990042,-23.44064163668252,0.0
576,576,576,-0.0792009069846718,-0.0966410292018103,7.280665941862717,0.0993913490131352,10.094000380917434,-0.0318070292875031,-0.090431654676259,16.01867106093222,33.81824908353589,-5.860074846550575,0.0
577,577,577,-0.1336135789516938,-0.1369775820905696,7.249568056235237,0.0653733624443391,25.72440667410369,-0.0305986529892643,-0.0946410903882219,8.016485453891306,23.80564713080629,-8.002185607040914,2.0
578,578,578,-0.1880262509187159,-0.1773141349793288,7.218470170607756,0.0313553758755429,19.320628568608388,-0.0803050701471485,-0.164503315170041,22.52133721488568,30.884431040166888,14.504851760994374,1.0
579,579,579,-0.2424389228857379,-0.217650687868088,7.187372284980277,-0.0026626106932532,12.52009649137802,-0.001326459520827,-0.1656108330010781,30.58877649173428,34.993409480663004,8.0674392768486,0.0
580,580,580,-0.2161432581435337,-0.1188047938365212,7.271710953330514,0.073976135870275,9.572887792389364,-0.0064094247666484,-0.1709416854944699,29.61040767358629,34.394461628234765,-0.9783688181479882,0.0
581,581,581,-0.1898475934013296,-0.0199588998049543,7.35604962168075,0.1506148824338034,22.32348640743438,0.0229259609653556,-0.1517151759476661,38.59944863714817,38.81890351413441,8.98904096356188,0.0
582,582,582,-0.1635519286591254,0.0788869942266124,7.440388290030987,0.2272536289973317,-1.6765908731224854,0.0147055120626528,-0.1391485402914987,41.936142446856906,40.48607412335325,3.336693809708734,0.0
583,583,583,-0.1575870443661745,0.0651301299629102,7.441263952860759,0.223629854944918,-7.020234581095974,0.0057641976429388,-0.1341720935040387,41.06892778277102,40.094195699487145,-0.8672146640858855,0.0
584,584,584,-0.1516221600732236,0.051373265699208,7.442139615690531,0.2200060808925044,-12.667040337193292,0.0072561983048566,-0.1278666253193343,39.18895366305893,39.280043484266045,-1.879974119712088,0.0
585,585,585,-0.1456572757802727,0.0376164014355058,7.443015278520303,0.2163823068400907,-7.344136504587995,-0.0105361780122596,-0.1370073391514938,43.200549536518494,40.98670118546986,4.011595873459562,0.0
586,586,586,-0.1396923914873218,0.0238595371718035,7.443890941350075,0.2127585327876771,-11.644380195063588,0.0186978367540925,-0.1207194435830416,41.01188823604237,40.14412542421355,-2.188661300476128,0.0
587,587,587,-0.1568232741880034,0.0007637701781711,7.488447334552817,0.2462710194783968,-10.18087390697936,-0.0098902090544468,-0.1293728495695447,39.78146477235233,39.68438981525229,-1.2304234636900375,0.0
588,588,588,-0.1739541568886849,-0.0223319968154613,7.53300372775556,0.2797835061691165,-1.5436304064493367,-0.0081576105710452,-0.1364461967837683,38.09769374347344,39.07587348376644,-1.683771028878887,0.0
589,589,589,-0.1910850395893665,-0.0454277638090938,7.577560120958303,0.3132959928598362,8.227031565249332,0.0001196939256762,-0.1363428284528714,27.633523042971333,34.68367615755288,-10.464170700502107,0.0
590,590,590,-0.2082159222900481,-0.0685235308027263,7.622116514161045,0.3468084795505559,11.987913946163763,-0.0345998699602451,-0.1657142013319748,25.86096770988384,33.808322472817736,-1.7725553330874924,0.0
591,591,591,-0.2072417941473123,-0.0447082257257484,7.598606408708798,0.3120839559800128,-5.695869137740351,0.0012205586012423,-0.1646952849274207,40.02085313248826,39.0355223135405,14.159885422604422,0.0
592,592,592,-0.2062676660045765,-0.0208929206487705,7.57509630325655,0.2773594324094697,-8.221567465632496,0.0230674611423987,-0.1348289416652966,36.640334260479904,37.707685816996026,-3.380518872008359,0.0
593,593,593,-0.2052935378618407,0.0029223844282073,7.551586197804302,0.2426349088389265,11.877456581723877,-0.0145825404151873,-0.1472645739910313,38.2288221257732,38.2975148594103,1.5884878652932954,0.0
594,594,594,-0.2013009149697486,0.0061844112132476,7.610957144254845,0.287886039887137,5.097172597532795,0.0020837900986727,-0.139699021820918,40.30754876081157,39.037628448127705,2.078726635038372,0.0
595,595,595,-0.1973082920776565,0.0094464379982878,7.670328090705388,0.3331371709353474,1.8282311902516613,0.0038235623127839,-0.1364033107599699,49.47952723363344,42.47386411380871,9.17197847282187,0.0
596,596,596,-0.1933156691855644,0.0127084647833281,7.729699037155931,0.3783883019835579,8.45715489627452,0.0078110480284206,-0.1270696551203682,48.91722590855235,42.30917790139577,-0.5623013250810871,0.0
597,597,597,-0.1893230462934723,0.0159704915683683,7.789069983606474,0.4236394330317683,6.146753701434227,0.0011059654130695,-0.1261036902875254,56.912729716713294,45.49459440289361,7.99550380816094,0.0
598,598,598,-0.1926159697715109,0.0086849451982377,7.773562326813779,0.3977705268632263,18.023933110126134,0.0068675559717265,-0.120081503282771,51.183008857051256,43.89450645897728,-5.729720859662038,0.0
599,599,599,-0.1959088932495495,0.001399398828107,7.7580546700210835,0.3719016206946843,15.46642708856587,-0.003453700693227,-0.1159634200155206,45.95520450178422,42.34123954329008,-5.227804355267033,0.0
600,600,600,-0.1992018167275881,-0.0058861475420236,7.742547013228387,0.3460327145261423,3.2021681438328065,-0.0034311265848152,-0.1189914636558682,42.190334227078665,41.16644816562626,-3.764870274705558,0.0
601,601,601,-0.2024947402056267,-0.0131716939121543,7.727039356435692,0.3201638083576004,-11.73587095735219,-0.0068977743162082,-0.1250475509365633,46.204323182913015,42.50754281785884,4.01398895583435,0.0
602,602,602,-0.2035010517518113,-0.0108850819803003,7.790411204446331,0.3674726803974453,-16.176029450373775,0.0052383384891729,-0.1204522284270912,32.63207402714346,37.74963090145446,-13.572249155769557,0.0
603,603,603,-0.2045073632979959,-0.0085984700484463,7.85378305245697,0.4147815524372902,-4.585972316976816,-0.0159386766192175,-0.1343599263531095,40.90662389848556,40.671674847086415,8.274549871342103,0.0
604,604,604,-0.2055136748441805,-0.0063118581165924,7.91715490046761,0.4620904244771351,2.517993611516589,0.0020545246262863,-0.1264519292653775,41.32018500338066,40.81881327985595,0.4135611048950949,0.0
605,605,605,-0.2065199863903651,-0.0040252461847384,7.980526748478248,0.50939929651698,-3.332779311048706,0.0051440982680265,-0.0935695641857153,48.62507406192477,43.44909937229981,7.304889058544113,0.0
606,606,606,-0.2092795607099551,-0.0054430717760822,7.993358582607774,0.5048101275254284,-1.6453618393132752,0.0039363957958374,-0.0617191322785842,44.73907480396086,42.23997306199212,-3.8859992579639098,0.0
607,607,607,-0.2120391350295451,-0.0068608973674261,8.0061904167373,0.5002209585338768,-4.024042619593493,-0.0060678104988622,-0.0397353217788527,39.057079757307534,40.35301013516624,-5.681995046653327,0.0
608,608,608,-0.2147987093491351,-0.0082787229587699,8.019022250866826,0.4956317895423252,19.0226528171654,-0.0014176331405006,-0.0410956603520086,47.06182693239854,43.14437057173833,8.004747175091005,0.0
609,609,609,-0.1886402397892372,0.0199494273408203,8.071767320554628,0.5294535354879406,3.021156496815891,0.001802322508584,-0.0393658471046621,74.48058680803507,57.989295636497424,27.41875987563653,0.0
610,610,610,-0.1624817702293394,0.0481775776404106,8.12451239024243,0.563275281433556,6.095592692701346,0.0306445050013778,-0.0094719871019751,80.02760582716525,62.797326530446064,5.547019019130175,0.0
611,611,611,-0.1363233006694416,0.0764057279400009,8.17725745993023,0.5970970273791714,-2.779707836545975,0.0202579787639145,0.0,76.23607533624116,61.315222994589234,-3.791530490924089,0.0
612,612,612,-0.1101648311095438,0.1046338782395912,8.230002529618032,0.6309187733247867,-7.018897433419379,0.0018591376966563,0.0,78.47480989588014,63.08088450232502,2.238734559638985,0.0
613,613,613,-0.1001311000932481,0.0885091396959891,8.26785762928473,0.6508776562938114,5.310594436237359,0.0097534377727818,0.0,80.73633152031616,64.92254927505786,2.261521624436014,0.0
614,614,614,-0.0900973690769523,0.0723844011523871,8.305712728951427,0.6708365392628362,5.681640706511137,0.0083408775326141,0.0,85.7438130838063,69.60208915705532,5.0074815634901455,0.0
615,615,615,-0.0800636380606566,0.056259662608785,8.343567828618125,0.6907954222318609,-7.702631119742853,0.0169243752851623,0.0,78.73583323473798,66.78604909458531,-7.00797984906832,0.0
616,616,616,-0.0700299070443608,0.0401349240651829,8.381422928284824,0.7107543052008856,10.783111568677306,-0.0049764923791524,-0.00496413015629,79.10941506416535,67.05525568114444,0.3735818294273656,0.0
617,617,617,-0.085273707368116,0.0115128157197001,8.42616275353855,0.7301790033067782,0.4055386663215587,0.0027963055585407,-0.0021778119395337,51.66764443878535,54.68619232629081,-27.441770625379995,0.0
618,618,618,-0.1005175076918712,-0.0171092926257826,8.470902578792279,0.749603701412671,13.859516011210292,-0.0369764750916548,-0.0383999487573661,53.38015290144212,55.48877423160887,1.7125084626567713,0.0
619,619,619,-0.1157613080156263,-0.0457314009712655,8.515642404046005,0.7690283995185636,15.516612403222506,0.0099420868640666,-0.0287919549064822,54.60895368385772,56.03792476122681,1.2288007824155969,0.0
620,620,620,-0.1158693643052452,-0.034406607018068,8.553154205478773,0.7813091687451557,11.179386458958485,0.0023221163092962,-0.0265340763515245,56.54113992576754,56.866504709287454,1.932186241909818,0.0
621,621,621,-0.1159774205948641,-0.0230818130648705,8.590666006911542,0.7935899379717477,6.169501970195856,0.0027269458696305,-0.0238758647194465,50.41770504267171,54.17717693109935,-6.123434883095825,0.0
622,622,622,-0.116085476884483,-0.011757019111673,8.628177808344311,0.8058707071983398,13.36322776973262,-0.0066496829673463,-0.0303452472457085,50.09128492042184,54.03524294108825,-0.3264201222498712,0.0
623,623,623,-0.1161935331741019,-0.0004322251584755,8.665689609777079,0.8181514764249318,5.4899683930718535,0.0030669812650261,-0.0273667691519344,48.11637430988412,53.2193407056312,-1.97491061053772,0.0
624,624,624,-0.1159291160198817,-5.975171463648565e-05,8.655477906284391,0.7844919342123127,-8.486098008452059,-0.0048025045475668,-0.0320266461696131,56.06499704674113,56.03147927335697,7.948622736857004,0.0
625,625,625,-0.1156646988656616,0.0003127217292025,8.645266202791703,0.7508323919996935,-19.70063174114115,0.0055266532930249,-0.0266621829362028,54.44634914929854,55.43456634785274,-1.6186478974425853,0.0
626,626,626,-0.1154002817114414,0.0006851951730415,8.635054499299015,0.7171728497870744,-4.813026468614822,0.0009044491288393,-0.0257814501665385,51.97091184733375,54.54957470830996,-2.4754373019647886,0.0
627,627,627,-0.1151358645572212,0.0010576686168806,8.624842795806327,0.6835133075744553,-4.927766571254722,-0.0012006284181998,-0.0269504227517295,31.552128411112022,45.0913850593688,-20.41878343622173,0.0
628,628,628,-0.1194407731540125,-0.0035997961855375,8.659661919606211,0.6816198627499178,7.082520554507044,-0.0219119844675954,-0.0480399692544196,30.48680249986197,44.4585207016157,-1.0653259112500528,0.0
629,629,629,-0.1237456817508038,-0.0082572609879556,8.694481043406094,0.6797264179253805,-13.435062804876152,8.410358202104226e-05,-0.0479599026389957,46.64757959584495,50.241796830266765,16.160777095982983,0.0
630,630,630,-0.128050590347595,-0.0129147257903737,8.72930016720598,0.677832973100843,-3.716550048093148,0.0080411871814931,-0.0402735075582884,46.23180435526672,50.05568644553077,-0.4157752405782347,0.0
631,631,631,-0.1248625290124963,-0.0054217558584838,8.671885773140088,0.5938312291545405,40.70223449380785,0.0021334408145418,-0.0382238022034332,42.56223704076907,48.45308448246556,-3.669567314497648,0.0
632,632,632,-0.1216744676773977,0.002071214073406,8.614471379074198,0.5098294852082379,24.967636588285224,-0.0037365137135774,-0.0418107865744299,58.12014839591895,54.71663998156916,15.557911355149884,0.0
633,633,633,-0.118486406342299,0.009564184005296,8.557056985008307,0.4258277412619353,11.566366060737357,0.010093117831867,-0.0320906994619522,53.7061429173688,52.91571373287128,-4.414005478550152,0.0
634,634,634,-0.1129309967506446,0.0127285475956263,8.554482701862385,0.4035593704182538,11.066377716500009,0.0021319326848329,-0.0300249807840122,50.29230766532073,51.516777458628894,-3.4138352520480737,0.0
635,635,635,-0.1073755871589902,0.0158929111859567,8.551908418716463,0.3812909995745723,-5.187209368988254,-0.0029263716541234,-0.032859338970023,52.64873172606587,52.42569987054471,2.356424060745141,0.0
636,636,636,-0.1018201775673358,0.0190572747762871,8.549334135570541,0.3590226287308908,7.500441295233218,0.0003972983763027,-0.0324750192159876,61.55506938377519,56.13523322088079,8.906337657709322,0.0
637,637,637,-0.0962647679756815,0.0222216383666175,8.54675985242462,0.3367542578872093,17.78919588116963,0.0010586912918967,-0.03145016653856,68.75977324689144,59.69241426116064,7.204703863116251,0.0
638,638,638,-0.0986823664777044,0.0142486302729402,8.551970333599336,0.3250810736518823,-17.349077903320577,0.012976742161142,-0.0187996413015629,59.32241494095768,56.12588486698586,-9.437358305933763,0.0
639,639,639,-0.1010999649797274,0.0062756221792628,8.557180814774053,0.3134078894165553,-17.10030154770997,-0.0062045398724907,-0.0248686907507045,61.77954437771,57.230757662795554,2.457129436752325,0.0
640,640,640,-0.1035175634817503,-0.0016973859144144,8.562391295948771,0.3017347051812282,4.346704548598024,0.0034426263508899,-0.0215058929028953,55.68003397426181,54.91570446767932,-6.099510403448193,0.0
641,641,641,-0.1059351619837732,-0.0096703940080917,8.567601777123487,0.2900615209459012,0.7591114584588388,-0.0054974497426998,-0.0268703561363053,61.04615272675951,57.14823659944923,5.366118752497698,0.0
642,642,642,-0.0976541687162424,0.0018340639288029,8.56541550926752,0.2638405679529985,11.02095969042538,0.0037448306032997,-0.0232193184729695,62.22574873534832,57.64754114767051,1.1795960085888098,0.0
643,643,643,-0.0893731754487116,0.0133385218656976,8.563229241411552,0.2376196149600957,10.740322595490849,8.196654130372582e-05,-0.0231392518575455,70.5810111049649,61.52837184157723,8.355262369616582,0.0
644,644,644,-0.0810921821811808,0.0248429798025924,8.561042973555585,0.211398661967193,-0.443141340867037,0.0048404863035333,-0.0183993082244427,73.85124199696709,63.28426972555074,3.270230892002189,0.0
645,645,645,-0.0656421202784089,0.0340822967547162,8.456950730023044,0.1009563467235987,10.414059636530592,0.0028507915994382,-0.0134484529464629,64.00872149986253,59.79922285432672,-9.84252049710456,0.0
646,646,646,-0.050192058375637,0.04332161370684,8.3528584864905,-0.0094859685199955,14.516805400099296,-0.0026550490003302,-0.0160643214790088,68.6478077290662,61.94684288207253,4.63908622920367,0.0
647,647,647,-0.0347419964728651,0.0525609306589638,8.24876624295796,-0.1199282837635897,-10.047396096626048,0.0022645638175351,-0.0003904089533786,87.36221566366936,75.70879273770475,18.71440793460316,1.0
648,648,648,-0.0192919345700932,0.0618002476110876,8.144673999425418,-0.230370599007184,-8.98048677604757,0.0375293543387002,0.0,75.70860228538399,69.70789357236984,-11.653613378285373,0.0
649,649,649,-0.01869970282458,0.0469424174538289,8.09557778002171,-0.2834177070783017,-12.639056096231528,-0.002338154551655,-0.0023354231974921,76.16019643617662,70.01939281571111,0.45159415079263,0.0
650,650,650,-0.0181074710790668,0.0320845872965701,8.046481560618,-0.3364648151494194,-0.7451949350092857,-0.0013205680360845,-0.0036520376175549,78.92442458768139,71.90110541247498,2.764228151504767,0.0
651,651,651,-0.0175152393335536,0.0172267571393114,7.997385341214291,-0.389511923220537,-11.331019426485833,0.0045987195236314,0.0,74.09161391574702,69.63167374856266,-4.832810671934368,0.0
652,652,652,-0.0169230075880405,0.0023689269820526,7.948289121810582,-0.4425590312916547,-16.380453821251905,-0.0007049148519819,-0.0007046664578766,76.93178590328297,71.31225003880401,2.840171987535953,0.0
653,653,653,-0.025582981704588,-0.006883278880008,7.919535095373961,-0.4686835267923093,-10.500025576816052,0.0012997895544757,0.0,69.65571027215087,68.002200918046,-7.276075631132102,0.0
654,654,654,-0.0342429558211356,-0.0161354847420687,7.890781068937339,-0.4948080222929638,10.216375222548455,-0.0032133955592628,-0.003208238129519,65.97413902455162,66.32549543853412,-3.6815712475992513,0.0
655,655,655,-0.0429029299376832,-0.0253876906041295,7.862027042500717,-0.5209325177936184,6.396580158730925,-0.0045319437430041,-0.0077154214529407,48.08308915736004,57.16591015382774,-17.891049867191576,0.0
656,656,656,-0.0515629040542308,-0.0346398964661902,7.833273016064096,-0.5470570132942729,-7.997545064117095,-0.0107348037582421,-0.0183104322514007,48.81652691875895,57.45251171280111,0.7334377613989105,0.0
657,657,657,-0.0319753376211846,-0.0063923559165965,7.851681798846226,-0.5266461929465316,4.723268785704504,-9.565563976988622e-05,-0.0184043319039719,53.31692917600164,59.17322863682095,4.5004022572426905,0.0
658,658,658,-0.0123877711881384,0.0218551846329972,7.870090581628356,-0.5062353725987903,27.028871909691745,0.0046287910219617,-0.0138501987542646,79.46494872227015,73.49983657234469,26.148019546268507,0.0
659,659,659,0.0071997952449077,0.050102725182591,7.888499364410487,-0.4858245522510489,3.1065503755038915,0.0354518809884281,0.0,78.99439724051936,73.24751140016686,-0.470551481750789,0.0
660,660,660,0.0267873616779539,0.0783502657321847,7.906908147192617,-0.4654137319033076,12.801487660600962,-0.0069473542983933,-0.0069232772221115,71.64818385652609,69.43744415750089,-7.346213383993273,0.0
661,661,661,0.0487414273850865,0.0807167650062711,7.821446597162312,-0.539001342959565,-4.903713437852353,0.0002775892930043,-0.0066475714920275,74.80831464566879,71.29650267575143,3.1601307891426984,0.0
662,662,662,0.0706954930922192,0.0830832642803576,7.735985047132009,-0.6125889540158225,-9.705463738563946,0.0080320483413594,0.0,85.21534184193182,78.81027247101042,10.40702719626303,1.0
663,663,663,0.0926495587993518,0.085449763554444,7.650523497101705,-0.6861765650720799,20.927942069312767,0.0278304800759375,0.0,88.00786234231538,81.35042708746796,2.79252050038356,1.0
664,664,664,0.1146036245064844,0.0878162628285304,7.565061947071401,-0.7597641761283374,4.480323657396856,0.0151624308952445,0.0,88.35101764806475,81.66682098710312,0.3431553057493772,1.0
665,665,665,0.1311538880490648,0.0750944387616007,7.627850980497555,-0.682022907441827,-14.472002303943698,0.0023562653137292,0.0,92.80693003744162,86.30851019034958,4.455912389376863,1.0
666,666,666,0.1477041515916452,0.0623726146946709,7.690640013923708,-0.6042816387553168,12.468300838738266,0.0413779071563309,0.0,75.65290060293779,75.80645553106932,-17.154029434503826,0.0
667,667,667,0.1642544151342256,0.0496507906277411,7.753429047349861,-0.5265403700688065,12.152721508638887,-0.0183870600270948,-0.0182190493555309,74.51664022695029,75.1104737012607,-1.1362603759875043,0.0
668,668,668,0.1697559341027315,0.0427396119393118,7.63309971013121,-0.6246638018308375,1.3019632445606666,0.0069614272263774,-0.0113606081431717,83.72863665430621,81.13648314950817,9.211996427355928,1.0
669,669,669,0.1752574530712374,0.0358284332508824,7.512770372912559,-0.7227872335928684,-3.409045875600747,0.0300452984027183,0.0,85.99094889691445,82.84882940539973,2.262312242608232,1.0
670,670,670,0.1807589720397434,0.0289172545624531,7.392441035693907,-0.8209106653548994,3.2349657488756733,-0.000743678765063,-0.000743402304547,48.686852458171735,56.677172523751366,-37.30409643874271,0.0
671,671,671,0.1862604910082493,0.0220060758740237,7.272111698475256,-0.9190340971169304,-16.222700250096246,-0.0320149400036007,-0.032227866573053,55.03260859489248,60.43056898832795,6.345756136720745,0.0
672,672,672,0.1842687434861093,0.0145128093833778,7.18276794740553,-0.9771108318370004,-9.992016739579968,-0.0114309849317682,-0.043227467338482,55.11416432297385,60.47700830094973,0.0815557280813692,0.0
673,673,673,0.1822769959639693,0.0070195428927318,7.093424196335805,-1.0351875665570702,-4.8302150322714565,0.0105486361190617,-0.0330814025523478,58.95885609843157,62.57137644885498,3.844691775457719,0.0
674,674,674,0.1802852484418293,-0.0004737235979141,7.00408044526608,-1.09326430127714,-9.478341846139791,0.0037091556242367,-0.0294882914137033,53.43039431652216,59.0803898757331,-5.528461781909407,0.0
675,675,675,0.1782935009196893,-0.00796699008856,6.914736694196354,-1.15134103599721,13.25107939573693,0.0034834359778197,-0.0261016809152108,57.18022076910968,60.95820000567439,3.74982645258752,0.0
676,676,676,0.191403121925257,0.007798294279861,6.967581456010249,-1.0615540880840697,10.820257726761962,5.654109832596977e-05,-0.0260466140778369,63.94897730935824,64.46783867129517,6.76875654024856,0.0
677,677,677,0.2045127429308248,0.0235635786482821,7.020426217824145,-0.9717671401709292,8.156876122453504,0.0230132902318764,-0.0033728437891489,57.80373731765357,61.060247477041706,-6.145239991704671,0.0
678,678,678,0.2176223639363925,0.0393288630167032,7.07327097963804,-0.8819801922577888,30.18566326166312,-0.0131255186534667,-0.0163686174093806,58.333113062168216,61.30982798872265,0.5293757445146454,0.0
679,679,679,0.2112732035409381,0.023147486867073,7.140856925369363,-0.7896498643007048,22.1041703513944,0.0025579572665229,-0.0138493095995263,49.03850698056378,56.27936174599991,-9.294606081604435,0.0
680,680,680,0.2049240431454837,0.0069661107174428,7.208442871100685,-0.6973195363436209,1.372378775142402,-0.0189263204545854,-0.0323380002478007,46.7264346428066,54.98608411474405,-2.3120723377571792,0.0
681,681,681,0.1985748827500293,-0.0092152654321873,7.276028816832007,-0.6049892083865369,9.140216662414758,-0.0061363018091279,-0.0382576852654909,49.475248348715496,56.06156337087163,2.748813705908894,0.0
682,682,682,0.1922257223545749,-0.0253966415818176,7.3436147625633295,-0.512658880429453,-5.202589876835651,-0.0002147381991716,-0.0384641859056428,55.399869116672406,58.42228425216638,5.92462076795691,0.0
683,683,683,0.2331027453189015,0.0239459285764482,7.387978646515194,-0.4425723638445082,22.041390658695214,0.0253471582586991,-0.013780476052809,73.381037989833,67.66138636221675,17.9811688731606,0.0
684,684,684,0.2739797682832282,0.073288498734714,7.432342530467057,-0.3724858472595634,1.5644226056617194,0.0279564271179575,0.0,70.12022271437772,66.0975422147674,-3.260815275455286,0.0
685,685,685,0.3148567912475548,0.1226310688929798,7.4767064144189215,-0.3023993306746186,-10.143892457742098,0.0071685864373984,0.0,74.4778442459041,68.6661294663318,4.357621531526377,0.0
686,686,686,0.3060153634846685,0.0831318739068486,7.54092126981537,-0.2236631535563864,-3.6658990777021616,0.0029202994881718,0.0,74.49053043823714,68.67360030277496,0.0126861923330494,0.0
687,687,687,0.2971739357217823,0.0436326789207174,7.605136125211818,-0.1449269764381542,-1.9427092934536927,0.0063761032581649,0.0,53.77994920295362,58.66978750752856,-20.710581235283527,0.0
688,688,688,0.288332507958896,0.0041334839345862,7.669350980608266,-0.066190799319922,-10.522614177354994,-0.0448821718092404,-0.0438898680766971,59.080144426566015,61.10625145277036,5.300195223612398,1.0
689,689,689,0.2794910801960097,-0.035365711051545,7.733565836004715,0.0125453777983102,-3.550558783176672,0.0289871378587384,-0.0157693745660416,65.8109627673146,64.42933863381612,6.730818340748591,0.0
690,690,690,0.2735881675070225,-0.032427195977646,7.754242123423774,0.0466382864931287,-4.6291528964001465,0.0145321444141718,-0.0013619612241627,59.44396011088381,61.28211852862697,-6.367002656430799,0.0
691,691,691,0.2676852548180353,-0.0294886809037469,7.774918410842833,0.0807311951879472,-3.2440783293476327,-0.0150206575798177,-0.016250066762805,55.45379276473079,59.2936771589399,-3.990167346153015,0.0
692,692,692,0.261782342129048,-0.0265501658298479,7.795594698261891,0.1148241038827657,14.803038828740236,-0.0051302052330028,-0.0212839822677988,56.52924067523414,59.73812387268145,1.0754479105033496,0.0
693,693,693,0.2558794294400608,-0.0236116507559489,7.8162709856809505,0.1489170125775842,8.090161205940039,0.0020715792291307,-0.0192543929925759,50.03507940356651,56.667681211266206,-6.494161271667629,0.0
694,694,694,0.2532364118113837,-0.018384118132643,7.910309979742013,0.2539716020122524,11.586372131513434,-0.0074476788516377,-0.026531538749132,46.69274199736003,55.040555497956746,-3.3423374062064823,0.0
695,695,695,0.2505933941827066,-0.0131565855093372,8.004348973803076,0.3590261914469206,18.04174267181884,0.0014528909598156,-0.0251161672808844,51.00291521322559,56.556884053424895,4.310173215865561,0.0
696,696,696,0.2479503765540295,-0.0079290528860313,8.098387967864138,0.4640807808815888,10.372503505944364,0.0014371063262935,-0.023714148373658,50.73816320078164,56.4434821827119,-0.2647520124439495,0.0
697,697,697,0.2770686336209668,0.0231714674024138,8.168037688605418,0.5295820578477999,-1.7779751962334167,0.0017627651273758,-0.0219916680019226,61.88069615610755,60.55463237273026,11.142532955325905,0.0
698,698,698,0.3061868906879041,0.0542719876908589,8.237687409346698,0.595083334814011,6.354016349047353,0.0108630303077334,-0.0113096191849595,70.44891039165974,64.51746898981143,8.56821423555219,0.0
699,699,699,0.3353051477548414,0.0853725079793041,8.307337130087976,0.6605846117802221,-12.514874477632263,0.0167672768852717,0.0,80.31114710854268,70.59443994369201,9.862236716882949,1.0
700,700,700,0.3644234048217787,0.1164730282677492,8.376986850829256,0.7260858887464332,10.56072561462007,0.0197513258607828,0.0,71.39644517106322,66.65211247025631,-8.914701937479464,0.0
701,701,701,0.3433364716635825,0.0565617523536366,8.489915240604475,0.8207408761801206,6.68548141125842,-0.003966240016179,-0.003958384874803,72.80585594977384,67.43588593715168,1.4094107787106225,0.0
702,702,702,0.3222495385053863,-0.003349523560476,8.602843630379695,0.915395863613808,-1.7952690052938092,-0.0091270865710163,-0.013007981874764,55.1137159271504,59.084866783600646,-17.69214002262344,0.0
703,703,703,0.3011626053471901,-0.0632607994745886,8.715772020154914,1.0100508510474953,-2.159110783156759,-0.0106235125342385,-0.0234378051797549,59.31344841337638,60.97954442862444,4.199732486225976,0.0
